name,brand,cuisine,lat,lon,state,source
Subway,Subway,sandwich,-32.000657,115.918943,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.06533,115.858332,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Woodman Point Beach Kiosk,,,-32.124656,115.761456,Western Australia,OpenStreetMap amenity=fast_food via Overpass
One Stop Roadhouse Donnybrook,,indian;pakistani,-33.579349,115.828413,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Kebabs,,,-33.573403,115.824478,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Krispy Kreme,Krispy Kreme,donut,-32.025577,115.941234,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.023326,115.938967,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-32.018192,115.935542,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.026764,115.947367,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Big Booleys,,burger,-32.013995,115.965776,Western Australia,OpenStreetMap amenity=fast_food via Overpass
,,kebab,-32.014039,115.965709,Western Australia,OpenStreetMap amenity=fast_food via Overpass
,,fish_and_chips,-32.013907,115.965853,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Noodle Box,Noodle Box,noodle,-32.147678,115.98677,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Pastacup,,pasta;italian,-32.147685,115.986138,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.147685,115.986053,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Kenwick Fish & Chips,,fish_and_chips,-32.033519,115.981881,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Kenwick Dial A Pizza,,pizza,-32.037236,115.968554,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Thornlie Kebabs,,kebab,-32.055552,115.962523,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Thornlie Fish and Chips,,fish_and_chips,-32.055381,115.962798,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Zedz Fish & Chips,,fish_and_chips,-32.063464,115.772973,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-32.129781,115.856433,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Mosman Park Seafoods,,fish_and_chips,-32.015447,115.769241,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Kim's Fish & Chips,,fish_and_chips,-32.075081,115.781265,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Seoul Fried Chicken,,korean;chicken,-32.032988,115.928512,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Nom Nom Chicken,,chicken,-32.08942,115.941715,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Noodle Box,Noodle Box,noodle,-32.09026,115.942114,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Ferraro's Fish & Chips,,fish_and_chips,-32.090291,115.942807,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Fish D'Lish,,fish_and_chips,-32.090372,115.941266,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.017619,115.937643,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-32.126446,115.839632,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-32.100984,115.802108,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Oakberry Açai,,juice,-32.056074,115.748979,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Grill'd,Grill'd,burger,-32.107326,115.938106,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Pretzel,,,-32.054878,115.746756,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Coldbird,,chicken,-32.053874,115.746536,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Grill'd,Grill'd,burger,-32.011335,115.886517,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Seabreeze Fish and Chips,,fish_and_chips,-32.041347,115.764467,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Noodle Box,Noodle Box,noodle,-32.035231,115.790588,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-33.396425,115.63647,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-32.092976,115.925215,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Taaj Cafe to Go,,fish_and_chips;pizza,-32.044913,115.779843,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.560955,115.688853,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.492446,115.747629,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.492517,115.747552,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.127861,115.797751,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-32.346259,115.762469,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.262922,115.816157,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.5858,115.659062,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-32.011267,115.88622,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.229161,115.857167,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.096008,115.783095,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.100926,115.964506,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Rockingham Beach Fish & Chips,,fish_and_chips,-32.275794,115.729547,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Betty's Burgers,Betty's Burgers,burger,-32.53393,115.718807,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Jetty Fish N Burgers,,fish_and_chips,-32.533907,115.718693,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.470438,115.760012,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Lick Ya Lips Fish & Chips,,fish_and_chips,-32.426104,115.753464,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Secret Harbour Pizza,,pizza,-32.408212,115.758276,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Secret Harbour Fish and Chips,,fish_and_chips,-32.408153,115.758218,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-32.535972,115.741563,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.093875,115.783804,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.010906,115.885943,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Leeuwin Way Take Away,,seafood;burger;salad;sandwich,-33.660522,115.258936,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.313575,115.752787,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.313744,115.752989,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Ali Baba,,kebab,-32.055877,115.74814,Western Australia,OpenStreetMap amenity=fast_food via Overpass
CC Fried Chicken,,chicken,-32.05629,115.748937,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Chibugan,,filipino,-32.056339,115.749003,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Bicton Fish & Burger Grill,,,-32.029728,115.782518,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.001723,115.920728,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Chicken Treat,Chicken Treat,chicken,-32.294671,115.764012,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hungry Oz Pizza & Pasta,,pizza,-32.067259,115.982448,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Chicken Treat,Chicken Treat,chicken,-32.00037,115.984758,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-32.065307,115.858462,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Delicious,,,-32.088754,115.943575,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.067648,115.970338,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Chicken ‘N Fish,,,-32.053496,115.977566,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Mamak Goreng,,malaysian,-32.053579,115.977493,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Taste of Heaven Cafe,,,-32.053647,115.977668,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Staples,,bagel,-32.072436,115.752847,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Two Stacks - South Fremantle,,burger,-32.072243,115.752831,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.367189,115.755462,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.116442,115.915614,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.053221,115.979017,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-33.398243,115.635181,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Chicken Treat,Chicken Treat,chicken,-32.116346,115.91574,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Jesters,Jesters,pie,-32.060904,115.906845,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Kai Fish & Chips,,fish_and_chips,-32.107507,115.937916,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.03302,115.835101,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Paperbark Burger Co,,burger,-32.117711,115.914939,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.629217,115.874028,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Old Wok,,chinese,-32.628971,115.873937,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Pinjarra Kebabs,,kebab,-32.628937,115.873902,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Chicken Treat,Chicken Treat,chicken,-32.143672,115.974008,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.078512,115.843116,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Autentici Pizza E Gelato,,pizza,-32.035214,115.753217,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Soul Origin,Soul Origin,coffee_shop;salad;sandwich,-32.034231,115.834868,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Fatboi Brownies,,,-32.019308,115.937202,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Nick’s Place Shishkebabs,,kebab,-32.125312,115.856404,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-32.493581,115.747013,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Squid Lips Dunsborough,,fish_and_chips,-33.616157,115.104268,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Fishy Fishy,,fish_and_chips,-32.167848,115.861386,Western Australia,OpenStreetMap amenity=fast_food via Overpass
NeNe Chicken,,chicken,-32.018481,115.936076,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hungry Jack's,Hungry Jack's,burger,-32.41967,115.761467,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hoodburger,,,-32.535949,115.741256,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Chicken Treat,Chicken Treat,chicken,-32.419517,115.760524,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,,,-32.419823,115.761626,Western Australia,OpenStreetMap amenity=fast_food via Overpass
William Street Fish & Chips,,fish_and_chips,-32.01387,115.965853,Western Australia,OpenStreetMap amenity=fast_food via Overpass
All Star Fast Food & Take Away,,,-32.021684,115.954237,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hello Harry The Burger Joint,,burger,-32.345652,115.762411,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Kebab King,,kebab,-32.630463,115.631079,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.630358,115.631076,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Ikram Kebabs,,kebab;turkish,-32.246624,115.846113,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.011931,115.886253,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.074459,115.760806,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-32.075608,115.780105,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hilton Pizza,,pizza,-32.063497,115.779972,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.094652,115.783196,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-32.085976,115.915265,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.086178,115.915553,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-32.057635,115.881427,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.057375,115.881284,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hungry Jack's,Hungry Jack's,burger,-32.065402,115.858069,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.039061,115.903953,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Chicken Treat,Chicken Treat,chicken,-32.068086,115.819209,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-32.065158,115.80166,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-33.653224,115.341296,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-33.652784,115.343621,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.031265,115.816011,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.334181,115.814997,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-32.334159,115.815379,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hungry Jack's,Hungry Jack's,burger,-33.652814,115.343363,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-33.65297,115.339161,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-33.282529,115.743774,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-32.105561,115.93746,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.334087,115.815886,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-33.396803,115.635387,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-32.583917,115.660391,Western Australia,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.585164,115.659593,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.58487,115.659865,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hungry Jack's,Hungry Jack's,burger,-32.584527,115.660063,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Hungry Jack's,Hungry Jack's,burger,-32.02098,115.936565,Western Australia,OpenStreetMap amenity=fast_food via Overpass
Mandurah Noodle House,,noodle,-32.535015,115.72133,Western Australia,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.068481,115.999509,Western Australia,OpenStreetMap amenity=fast_food via Overpass
The Surf Shack,,,-32.095927,115.819303,Western Australia,OpenStreetMap amenity=fast_food via Overpass
